document_id,field_path,baseline_failure_class,recovered_by_spans,recovered_by_ocr,recovered_by_cells,recovered_by_union
long/real_ftx_full_corrupted,creditors[2391].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2391].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2391].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2391].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2392].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2392].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2392].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2392].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2392].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2393].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2393].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2393].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2393].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2393].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2394].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2394].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2394].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2394].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2394].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2395].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2395].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2395].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2395].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2395].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2396].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2396].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2397].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2397].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2398].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2398].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2399].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2400].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2400].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2400].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2400].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2400].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].address_2,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2401].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2402].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2402].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2402].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2402].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2402].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2403].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2403].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2403].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2403].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2403].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2404].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2404].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2405].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2405].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2406].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2406].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2406].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2406].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2406].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2407].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2407].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2407].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2407].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2407].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2408].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2408].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2409].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2410].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2410].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2411].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2411].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2421].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2422].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2422].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2423].address_4,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2431].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2431].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2441].address_4,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].address_3,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].address_4,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2442].country,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2443].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2443].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2444].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2444].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2445].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2445].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2446].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2446].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2447].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2447].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2448].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2449].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2449].address_1,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2449].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2449].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2449].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].address_2,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].address_3,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2450].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2451].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2451].address_1,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2451].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2451].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2451].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2452].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2452].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2453].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2453].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2453].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2453].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2453].country,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2454].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2454].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2455].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2455].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2456].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2456].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2457].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2457].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2458].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2458].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2459].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2459].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2460].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].address_3,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2461].country,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2462].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2462].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2462].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2462].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2462].country,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].address_1,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2463].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2464].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2464].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].address_1,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2465].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2466].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2467].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2468].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2468].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].address_2,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2469].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2470].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].city,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2471].postal_code,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2472].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2472].address_1,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_ftx_full_corrupted,creditors[2472].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2472].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2472].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2473].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2473].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2473].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2473].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2473].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2474].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2474].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2474].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2474].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2474].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2475].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2476].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2477].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2478].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2478].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2478].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2478].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2478].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2481].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2484].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2486].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2495].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2497].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2507].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2520].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2526].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2528].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2528].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2529].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2530].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2531].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2531].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2532].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2532].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2532].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2533].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2534].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2534].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2534].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2534].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2535].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2535].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2535].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2535].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2535].country,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2536].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2536].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2536].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2536].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2536].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2537].postal_code,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2538].name,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2538].address_1,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2538].address_2,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2538].city,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_ftx_full_corrupted,creditors[2538].state,RETRIEVAL_NO_CANDIDATE,False,False,False,False
